station_id,station_name,borough,lat,lon,capacity,total_trips,avg_duration_min,member_trips,member_pct,trips_per_dock
66db8fde-0aca-11e7-82f6-3863bb44ef7c,Watts St & Greenwich St,Brooklyn,40.72405549,-74.00965965,54,3256,11.9,2865,88.0,60.3
66dce8db-0aca-11e7-82f6-3863bb44ef7c,Montrose Ave & Bushwick Ave,Brooklyn,40.70767788,-73.94016171,42,3254,11.48,2750,84.5,77.48
1794096824496960148,South End Ave & Albany St,Brooklyn,40.709957,-74.016538,45,3243,11.47,2897,89.3,72.07
66de6100-0aca-11e7-82f6-3863bb44ef7c,Douglass St & 3 Ave,Brooklyn,40.6802133,-73.98432695,35,3240,10.37,2962,91.4,92.57
66db64d1-0aca-11e7-82f6-3863bb44ef7c,Madison St & Montgomery St,Brooklyn,40.713126,-73.984844,20,3218,9.95,3012,93.6,160.9
956e9f8d-d23a-4a0e-bf28-84180e818af7,Classon Ave & St Marks Ave,Brooklyn,40.676513,-73.959431,27,3203,10.44,2809,87.7,118.63
66de2199-0aca-11e7-82f6-3863bb44ef7c,5 Ave & 3 St,Brooklyn,40.6728155,-73.98352355,30,3202,9.36,2813,87.9,106.73
66dcf922-0aca-11e7-82f6-3863bb44ef7c,Metropolitan Ave & Meeker Ave,Brooklyn,40.71413311,-73.95234386,30,3202,10.36,2674,83.5,106.73
e8df73bd-5d3d-47c9-b04d-bcec4db5540f,Cliff St & Fulton St,Brooklyn,40.70838,-74.00495,65,3199,11.68,2916,91.2,49.22
66ddb7bf-0aca-11e7-82f6-3863bb44ef7c,Montague St & Clinton St,Brooklyn,40.6942715,-73.9923272,49,3179,10.89,2852,89.7,64.88
66db316a-0aca-11e7-82f6-3863bb44ef7c,Henry St & Atlantic Ave,Brooklyn,40.69089272,-73.99612349,23,3165,10.52,2716,85.8,137.61
66dbf140-0aca-11e7-82f6-3863bb44ef7c,E 2 St & 2 Ave,Brooklyn,40.72502876,-73.99069656,84,3152,9.54,2779,88.2,37.52
66dbca0f-0aca-11e7-82f6-3863bb44ef7c,William St & Pine St,Brooklyn,40.70717936,-74.00887308,57,3142,12.52,2803,89.2,55.12
26176e86-8362-4c91-a693-6aa3f9ce0b73,Dean St & Franklin Ave,Brooklyn,40.67759206937376,-73.955637216568,21,3142,10.21,2777,88.4,149.62
66db74a5-0aca-11e7-82f6-3863bb44ef7c,Washington Ave & Park Ave,Brooklyn,40.69610226,-73.96751037,55,3116,12.61,2652,85.1,56.65
66dcec6b-0aca-11e7-82f6-3863bb44ef7c,Scholes St & Manhattan Ave,Brooklyn,40.70870368,-73.9448625,36,3113,11.43,2637,84.7,86.47
66dcf0b3-0aca-11e7-82f6-3863bb44ef7c,Graham Ave & Grand St,Brooklyn,40.711863,-73.944024,29,3112,10.59,2751,88.4,107.31
66dbcbbc-0aca-11e7-82f6-3863bb44ef7c,West Thames St,Brooklyn,40.70834698,-74.01713445,73,3108,12.26,2677,86.1,42.58
66dde7dc-0aca-11e7-82f6-3863bb44ef7c,Prospect Park West & 8 St,Brooklyn,40.66514681533792,-73.97637605667114,25,3107,10.67,2638,84.9,124.28
7dda8844-60ba-4449-b05c-54c1d14ab5fb,Broadway & Morris St,Brooklyn,40.705945132708806,-74.01321887969969,69,3104,14.42,2643,85.1,44.99
3d835eaa-a102-42c5-b6c0-2c693b1d0677,Schermerhorn St & Court St,Brooklyn,40.6910363748993,-73.99201065301895,59,3083,10.31,2847,92.3,52.25
1786697528321024934,N 5 St & Northside Piers,Brooklyn,40.719876,-73.963865,45,3079,10.46,2620,85.1,68.42
66de1ea2-0aca-11e7-82f6-3863bb44ef7c,Carroll St & 6 Ave,Brooklyn,40.6740886,-73.9787282,23,3074,9.35,2806,91.3,133.65
66de1b5b-0aca-11e7-82f6-3863bb44ef7c,Garfield Pl & 8 Ave,Brooklyn,40.6711978,-73.97484126,25,3074,9.43,2786,90.6,122.96
c71cca54-17f6-42bc-ba94-3f5bd9c70197,Bridge St & Front St,Brooklyn,40.702969341552716,-73.98469090461731,47,3059,12.85,2718,88.9,65.09
66dbbc4a-0aca-11e7-82f6-3863bb44ef7c,Bank St & Hudson St,Brooklyn,40.73652889,-74.00618026,27,3051,9.97,2780,91.1,113.0
bde94a25-6089-4490-af3a-8cc5702230b8,W Broadway & Spring St,Brooklyn,40.72494672359416,-74.00165855884552,99,3042,11.49,2610,85.8,30.73
66dbc7d2-0aca-11e7-82f6-3863bb44ef7c,Bialystoker Pl & Delancey St,Brooklyn,40.71622644,-73.98261206,33,3011,10.96,2823,93.8,91.24
66dbea8d-0aca-11e7-82f6-3863bb44ef7c,Duffield St & Willoughby St,Brooklyn,40.69221589,-73.9842844,48,2995,12.66,2716,90.7,62.4
0dc63044-e19c-474d-9df1-c3e504d03b07,Ave C & E 16 St,Brooklyn,40.72984830346529,-73.97455215454102,48,2991,9.85,2708,90.5,62.31
66ddec3e-0aca-11e7-82f6-3863bb44ef7c,14 St & 7 Ave,Brooklyn,40.663779,-73.98396846,24,2985,9.43,2627,88.0,124.38
66dbf667-0aca-11e7-82f6-3863bb44ef7c,Pearl St & Hanover Square,Brooklyn,40.7047177,-74.00926027,68,2981,13.68,2693,90.3,43.84
b53b5e8f-9503-48d1-b3e3-9347ecef38e2,Wyckoff Ave & Gates Ave,Brooklyn,40.699871408829885,-73.91171872615814,36,2975,8.5,2519,84.7,82.64
7d5fa1f0-4069-4d5d-b735-5d500597394a,W Broadway & Watts St,Brooklyn,40.72323,-74.00314,51,2943,11.47,2558,86.9,57.71
66dcecfa-0aca-11e7-82f6-3863bb44ef7c,Stagg St & Union Ave,Brooklyn,40.70877084,-73.95095259,33,2928,10.62,2489,85.0,88.73
66dc9143-0aca-11e7-82f6-3863bb44ef7c,Catherine St & Monroe St,Brooklyn,40.71117444,-73.99682619,35,2921,11.13,2702,92.5,83.46
1786697003367719132,N 5 St & Wythe Ave,Brooklyn,40.718389,-73.961501,39,2916,11.2,2479,85.0,74.77
66dcf640-0aca-11e7-82f6-3863bb44ef7c,Roebling St & N 4 St,Brooklyn,40.71469,-73.95739,25,2912,10.75,2527,86.8,116.48
af72781c-fe0b-4b73-a7df-201f9780ea9c,W Broadway & W Houston St,Brooklyn,40.726378,-74.000472,50,2912,11.46,2590,88.9,58.24
8ea09819-cd88-4732-b047-c0549f0b370f,Delancey St & Eldridge St,Brooklyn,40.719383,-73.991479,31,2903,9.27,2600,89.6,93.65
cbf76774-1276-4cf8-9442-f00571f1451c,Clinton St & Tillary St,Brooklyn,40.696232971293156,-73.99142056703568,34,2902,11.09,2648,91.2,85.35
66dcf023-0aca-11e7-82f6-3863bb44ef7c,S 4 St & Rodney St,Brooklyn,40.70934,-73.95608,21,2883,10.67,2527,87.7,137.29
66dea52b-0aca-11e7-82f6-3863bb44ef7c,Devoe St & Lorimer St,Brooklyn,40.71335226222875,-73.9491033554077,19,2835,9.17,2516,88.7,149.21
66dea4bf-0aca-11e7-82f6-3863bb44ef7c,Bayard St & Leonard St,Brooklyn,40.71915571696044,-73.94885390996933,43,2817,10.08,2536,90.0,65.51
66de867e-0aca-11e7-82f6-3863bb44ef7c,Greenwich St & Hubert St,Brooklyn,40.721319,-74.010065,35,2806,11.55,2662,94.9,80.17
66de1580-0aca-11e7-82f6-3863bb44ef7c,Grand Army Plaza & Plaza St West,Brooklyn,40.6729679,-73.97087984,39,2804,12.39,2403,85.7,71.9
7a771842-c090-4da1-8c13-72b7f4f50a87,Leonard St & Nassau Ave,Brooklyn,40.7239567849954,-73.94984364509583,36,2801,8.08,2509,89.6,77.81
66dc8768-0aca-11e7-82f6-3863bb44ef7c,S 5 Pl & S 5 St,Brooklyn,40.710451,-73.960876,43,2791,16.29,2217,79.4,64.91
1786698158713921798,S 2 St & Kent Ave,Brooklyn,40.714731,-73.966612,47,2778,12.46,2371,85.3,59.11
66dced76-0aca-11e7-82f6-3863bb44ef7c,Broadway & Roebling St,Brooklyn,40.70924826276157,-73.96063148975372,27,2766,10.28,2375,85.9,102.44
cb04be8e-8edc-4c9d-bfc0-76f94e3a3d9b,Main St & Plymouth St,Brooklyn,40.703781673548306,-73.99073392152786,45,2766,16.33,2192,79.2,61.47
fb180cce-96ee-4e66-b3ce-000f3db6e670,Eastern Pkwy & Kingston Ave,Brooklyn,40.66959,-73.94237,30,2750,10.48,2510,91.3,91.67
66dbef85-0aca-11e7-82f6-3863bb44ef7c,Lafayette Ave & St James Pl,Brooklyn,40.68851534,-73.9647628,39,2744,11.28,2335,85.1,70.36
4543214c-c9d4-4f20-9cd9-dd05cc365931,Sands St & Jay St,Brooklyn,40.700119,-73.9862,48,2739,13.77,2344,85.6,57.06
1286480d-5d6d-4a47-9fac-e156dba2b6fc,Murray St & West St,Brooklyn,40.71503,-74.01246,61,2724,13.31,2488,91.3,44.66
01f01352-50d4-484e-a611-576b18ac373a,Bergen St & 4 Ave,Brooklyn,40.68256425759694,-73.9798977971077,34,2698,10.65,2337,86.6,79.35
1786375069262703476,Norman Ave & Leonard St,Brooklyn,40.725819,-73.950815,31,2692,9.47,2323,86.3,86.84
17ba4945-b202-4667-965f-211d80622646,Dock 72 Way & Market St,Brooklyn,40.69985,-73.97141,22,2653,11.66,2425,91.4,120.59
66dc1687-0aca-11e7-82f6-3863bb44ef7c,Macon St & Nostrand Ave,Brooklyn,40.6809833854,-73.9500479759,24,2641,9.67,2286,86.6,110.04
66db3898-0aca-11e7-82f6-3863bb44ef7c,Spruce St & Nassau St,Brooklyn,40.71146364,-74.00552427,34,2630,11.85,2305,87.6,77.35
e63c8dac-ab44-48c8-83a0-92c53a00f12e,Eastern Pkwy & Washington Ave,Brooklyn,40.6716493,-73.9631145,31,2628,12.82,2163,82.3,84.77
014a931b-8e1c-438a-8a22-f267ddd1e0d2,Peck Slip & South St,Brooklyn,40.7075188830923,-74.00108054280281,45,2625,13.73,2157,82.2,58.33
66dbc60f-0aca-11e7-82f6-3863bb44ef7c,S Portland Ave & Hanson Pl,Brooklyn,40.68539567,-73.97431458,27,2620,10.34,2267,86.5,97.04
b6a4770e-9077-4a0e-a0fb-b45b1d457559,Thompson St & Bleecker St,Brooklyn,40.72840059450829,-73.99968780577183,61,2613,12.13,2253,86.2,42.84
66dbf6d2-0aca-11e7-82f6-3863bb44ef7c,Cumberland St & Lafayette Ave,Brooklyn,40.68753406,-73.97265183,31,2604,10.45,2312,88.8,84.0
66de1fe7-0aca-11e7-82f6-3863bb44ef7c,Carroll St & 5 Ave,Brooklyn,40.6751622,-73.9814832,27,2590,9.8,2352,90.8,95.93
66ddee56-0aca-11e7-82f6-3863bb44ef7c,Henry St & Degraw St,Brooklyn,40.6847514,-73.99917254,23,2574,9.08,2322,90.2,111.91
66de5ace-0aca-11e7-82f6-3863bb44ef7c,Prospect Pl & 6 Ave,Brooklyn,40.6793307,-73.97519523,25,2572,10.26,2293,89.2,102.88
66dd17a5-0aca-11e7-82f6-3863bb44ef7c,Nassau Ave & Newell St,Brooklyn,40.724812564400175,-73.94752621650696,51,2569,9.72,2277,88.6,50.37
66db3053-0aca-11e7-82f6-3863bb44ef7c,Warren St & W Broadway,Brooklyn,40.71473993,-74.00910627,71,2566,10.91,2288,89.2,36.14
66dc0cc7-0aca-11e7-82f6-3863bb44ef7c,Clermont Ave & Lafayette Ave,Brooklyn,40.68764484,-73.96968902,51,2565,11.0,2238,87.3,50.29
1786697166576476490,N 10 St & Berry St,Brooklyn,40.720253,-73.957082,47,2554,10.4,2165,84.8,54.34
66f68197-4897-4576-896a-48e0312104c5,Franklin Ave & St Marks Ave,Brooklyn,40.6758324,-73.9561677,29,2528,10.52,2164,85.6,87.17
1880643645302280466,Washington Ave & Park Pl,Brooklyn,40.675832,-73.963308,33,2514,11.45,2160,85.9,76.18
66ddf310-0aca-11e7-82f6-3863bb44ef7c,Clinton St & Union St,Brooklyn,40.6831164,-73.99785267,38,2512,10.03,2223,88.5,66.11
66db69d0-0aca-11e7-82f6-3863bb44ef7c,3 Ave & Schermerhorn St,Brooklyn,40.68683208,-73.9796772,35,2494,10.42,2220,89.0,71.26
66ddeb67-0aca-11e7-82f6-3863bb44ef7c,Kane St & Clinton St,Brooklyn,40.6861758,-73.99645295,27,2491,9.31,2241,90.0,92.26
1786696251091417274,Eagle St & Manhattan Ave,Brooklyn,40.735217,-73.954926,35,2482,8.81,2215,89.2,70.91
66db4417-0aca-11e7-82f6-3863bb44ef7c,South St & Whitehall St,Brooklyn,40.70122128,-74.01234218,55,2480,15.88,2060,83.1,45.09
66dbef15-0aca-11e7-82f6-3863bb44ef7c,Atlantic Ave & Furman St,Brooklyn,40.69165183,-73.9999786,55,2477,11.85,2064,83.3,45.04
66dd1585-0aca-11e7-82f6-3863bb44ef7c,Union Ave & N 12 St,Brooklyn,40.71924,-73.95242,39,2473,9.84,2143,86.7,63.41
66ddb595-0aca-11e7-82f6-3863bb44ef7c,Monroe St & Tompkins Ave,Brooklyn,40.686203,-73.944694,19,2469,11.26,2056,83.3,129.95
c2800791-1911-4f2b-8fc7-bed280c557c0,Church St & Worth St,Brooklyn,40.71688538495366,-74.00650128722191,45,2465,11.56,2263,91.8,54.78
1814548067447122618,Calyer St & West St,Brooklyn,40.72693,-73.95863,35,2462,10.08,2145,87.1,70.34
66dcc30b-0aca-11e7-82f6-3863bb44ef7c,Greene Ave & Throop Ave,Brooklyn,40.6894932,-73.942061,19,2456,11.74,2072,84.4,129.26
66de0d91-0aca-11e7-82f6-3863bb44ef7c,Union St & 4 Ave,Brooklyn,40.6772744,-73.98282002,28,2432,11.04,2226,91.5,86.86
66de602e-0aca-11e7-82f6-3863bb44ef7c,Douglass St & 4 Ave,Brooklyn,40.6792788,-73.98154004,51,2426,11.18,2182,89.9,47.57
66dcc44a-0aca-11e7-82f6-3863bb44ef7c,Kosciuszko St & Tompkins Ave,Brooklyn,40.69128258,-73.9452416,18,2425,11.9,2020,83.3,134.72
ff2869f0-4381-4cf3-863e-a0d776ec53b4,Old Slip & South St,Brooklyn,40.70336686695866,-74.007867872715,93,2407,15.08,2201,91.4,25.88
33840944-aa92-4d91-9de8-d29e5cd0b2d9,Warren St & Smith St,Brooklyn,40.685424009970184,-73.99127773940563,33,2402,9.47,2153,89.6,72.79
1861271680294357158,DeKalb Ave & S Portland Ave,Brooklyn,40.68967018552252,-73.97527355121376,23,2402,10.57,2081,86.6,104.43
add829db-2feb-4e81-af61-056791a6e53b,St Johns Pl & Washington Ave,Brooklyn,40.6737236,-73.9631611,30,2402,11.42,2073,86.3,80.07
284b08f2-3d26-4f52-9463-25e4a07c16f7,Underhill Ave & Pacific St,Brooklyn,40.6804836,-73.9646795,27,2397,11.2,2028,84.6,88.78
d55dd622-0ced-4e4d-9ea5-2ef2cb6481a9,South St & Pike St,Brooklyn,40.70991806921533,-73.99161100387573,35,2395,10.85,2017,84.2,68.43
66dbc860-0aca-11e7-82f6-3863bb44ef7c,E 11 St & Broadway,Brooklyn,40.73261787,-73.99158043,99,2395,10.03,2157,90.1,24.19
66ddeffd-0aca-11e7-82f6-3863bb44ef7c,14 St & 5 Ave,Brooklyn,40.666287,-73.98895053,21,2393,10.28,2184,91.3,113.95
66db930d-0aca-11e7-82f6-3863bb44ef7c,Pike St & Monroe St,Brooklyn,40.71173107,-73.99193043,27,2386,10.36,2181,91.4,88.37
f6cf3ecc-b3ad-4291-8c24-277f28f64ba1,Wyckoff Ave & Stanhope St,Brooklyn,40.703545,-73.917775,22,2384,9.64,2029,85.1,108.36
47bcbcc1-9241-4e65-99f1-07c15543be1b,Fulton St & Irving Pl,Brooklyn,40.68186,-73.959432,31,2365,11.86,1993,84.3,76.29
66dbee85-0aca-11e7-82f6-3863bb44ef7c,Fulton St & Clermont Ave,Brooklyn,40.68415748,-73.96922273,75,2358,10.43,2011,85.3,31.44
66dd18dd-0aca-11e7-82f6-3863bb44ef7c,Driggs Ave & Lorimer St,Brooklyn,40.72179134,-73.9504154,27,2353,8.72,2052,87.2,87.15
66db9cc4-0aca-11e7-82f6-3863bb44ef7c,Madison St & Clinton St,Brooklyn,40.71269042,-73.98776323,39,2350,10.05,2198,93.5,60.26
66dde914-0aca-11e7-82f6-3863bb44ef7c,Butler St & Court St,Brooklyn,40.6849894,-73.99440329,35,2347,12.67,2062,87.9,67.06
66db29e6-0aca-11e7-82f6-3863bb44ef7c,Lexington Ave & Classon Ave,Brooklyn,40.68676793,-73.95928168,19,2347,11.81,2015,85.9,123.53
66dbf362-0aca-11e7-82f6-3863bb44ef7c,Market St & Cherry St,Brooklyn,40.71076228,-73.99400398,45,2346,10.78,2135,91.0,52.13
66db93a1-0aca-11e7-82f6-3863bb44ef7c,Cherry St,Brooklyn,40.71219906,-73.97948148,36,2338,12.01,2201,94.1,64.94
e25f8dee-c110-489f-a978-464ac5c84ca2,Nevins St & Schermerhorn St,Brooklyn,40.68737247650719,-73.98176059126854,28,2331,10.69,2080,89.2,83.25
66db2e3a-0aca-11e7-82f6-3863bb44ef7c,Hudson St & Reade St,Brooklyn,40.71625008,-74.0091059,55,2327,10.75,2096,90.1,42.31
62b97c1e-9d06-4c5e-b9c3-d76099e37fe4,Prospect Pl & Vanderbilt Ave,Brooklyn,40.67767534,-73.96902144,27,2315,11.37,2018,87.2,85.74
bfe5e69d-89ff-48b3-bf20-80cbdfa443e0,India St Pier,Brooklyn,40.731734785883454,-73.9612390102593,54,2305,9.21,2022,87.7,42.69
0109f17a-2378-4500-9648-88bdb31ec612,Degraw St & 3 Ave,Brooklyn,40.67977,-73.9847,35,2285,10.4,2101,91.9,65.29
c83e1ef5-776e-417e-8ee2-d08ca121f884,Underhill Ave & Lincoln Pl,Brooklyn,40.6740123,-73.9671457,27,2283,10.31,2064,90.4,84.56
66db269c-0aca-11e7-82f6-3863bb44ef7c,Franklin St & W Broadway,Brooklyn,40.71911552,-74.00666661,33,2282,10.68,2030,89.0,69.15
66dea596-0aca-11e7-82f6-3863bb44ef7c,Leonard St & Maujer St,Brooklyn,40.7103685423523,-73.94705951213837,24,2275,10.35,1981,87.1,94.79
8dfff4bd-0f3c-43af-bc55-a63850f66c6b,Sands St Gate,Brooklyn,40.699569,-73.979827,19,2259,10.66,2056,91.0,118.89
66db75cc-0aca-11e7-82f6-3863bb44ef7c,South St & Gouverneur Ln,Brooklyn,40.70355377,-74.00670227,43,2252,15.39,1830,81.3,52.37
66db408f-0aca-11e7-82f6-3863bb44ef7c,Harrison St & Hudson St,Brooklyn,40.71870987,-74.0090009,39,2211,11.0,1971,89.1,56.69
8066575c-f8e9-4e14-95ea-8d25ceeae2ca,1 St & 6 Ave,Brooklyn,40.672784,-73.979826,35,2211,8.99,2022,91.5,63.17
a2f71eea-05a2-4fe7-99ab-f74535c880ae,Bedford Ave & Bergen St,Brooklyn,40.676368,-73.952918,24,2209,10.85,1891,85.6,92.04
1814900353536621062,Parkside Ave & Ocean Ave,Brooklyn,40.65485,-73.96217,31,2202,15.03,1672,75.9,71.03
66dbeded-0aca-11e7-82f6-3863bb44ef7c,Lefferts Pl & Franklin Ave,Brooklyn,40.680342423,-73.9557689392,25,2200,9.05,1945,88.4,88.0
1786375597504305174,Wythe Ave & N 13 St,Brooklyn,40.722767,-73.957021,43,2191,10.32,1864,85.1,50.95
66db5d92-0aca-11e7-82f6-3863bb44ef7c,Washington Ave & Greene Ave,Brooklyn,40.68650065,-73.96563307,19,2191,10.82,1861,84.9,115.32
66dcbdc2-0aca-11e7-82f6-3863bb44ef7c,Halsey St & Tompkins Ave,Brooklyn,40.6823687,-73.944118,21,2184,12.14,1799,82.4,104.0
868586b3-ddc7-4b4b-9bed-a1e487033aaa,Pacific St & Smith St,Brooklyn,40.687880939612775,-73.98939281702042,47,2162,11.34,1933,89.4,46.0
c2291f8e-3b07-4671-82af-2b947825de4a,State St & Smith St,Brooklyn,40.68917,-73.9886,66,2161,12.0,1865,86.3,32.74
1d32e684-602b-46b6-8c96-ab47b57a03f3,Grand Ave & Bergen St,Brooklyn,40.678045,-73.962408,25,2150,9.8,1885,87.7,86.0
340036c3-2787-4998-9a77-fe54f352d619,6 Ave & 21 St,Brooklyn,40.66016,-73.990974,27,2150,9.88,1906,88.7,79.63
1b038e21-e199-4c47-bef0-f4bcdc06b73b,Duane St & Hudson St,Brooklyn,40.71703,-74.00925,44,2144,12.02,1854,86.5,48.73
66de5005-0aca-11e7-82f6-3863bb44ef7c,7 St & 5 Ave,Brooklyn,40.6704922,-73.98541675,27,2139,10.21,1901,88.9,79.22
66dcbf69-0aca-11e7-82f6-3863bb44ef7c,Putnam Ave & Throop Ave,Brooklyn,40.6851532,-73.94111,21,2134,11.49,1758,82.4,101.62
66de4336-0aca-11e7-82f6-3863bb44ef7c,1 Pl & Clinton St,Brooklyn,40.6809591,-73.99905709,34,2133,11.75,1902,89.2,62.74
66de0c43-0aca-11e7-82f6-3863bb44ef7c,Degraw St & Hoyt St,Brooklyn,40.681990442707026,-73.99079024791718,27,2132,9.86,1928,90.4,78.96
66dde69c-0aca-11e7-82f6-3863bb44ef7c,6 St & 7 Ave,Brooklyn,40.6686627,-73.97988067,21,2128,10.29,1925,90.5,101.33
66db4549-0aca-11e7-82f6-3863bb44ef7c,Washington Park,Brooklyn,40.6917823,-73.9737299,24,2125,9.9,1906,89.7,88.54
66de4bbb-0aca-11e7-82f6-3863bb44ef7c,Smith St & 9 St,Brooklyn,40.6746957,-73.99785768,23,2122,10.3,1777,83.7,92.26
dd351a72-4241-4275-843d-0fffa8a1f414,Sterling Pl & Bedford Ave,Brooklyn,40.672695,-73.954131,25,2100,11.2,1823,86.8,84.0
66de4b0b-0aca-11e7-82f6-3863bb44ef7c,Court St & Huntington St,Brooklyn,40.67595768953126,-73.99894942833194,33,2098,11.43,1781,84.9,63.58
69f84045-48f9-4c6c-90d3-0503e5ed39e9,Prospect Pl & Underhill Ave,Brooklyn,40.6769694,-73.96579,23,2084,10.14,1835,88.1,90.61
66dccad8-0aca-11e7-82f6-3863bb44ef7c,Myrtle Ave & Lewis Ave,Brooklyn,40.69681963,-73.93756926,23,2055,9.73,1732,84.3,89.35
59df3823-0369-4a10-8132-05df34a170af,Myrtle Ave & Fleet Pl,Brooklyn,40.693534,-73.981909,47,2047,10.96,1774,86.7,43.55
02fb0f6a-b1dc-4e1c-97f8-fe70462670a3,Park Circle & East Dr,Brooklyn,40.651566,-73.972212,29,2032,13.58,1729,85.1,70.07
66de110b-0aca-11e7-82f6-3863bb44ef7c,Berkeley Pl & 6 Ave,Brooklyn,40.6765304,-73.97846879,41,2028,10.49,1817,89.6,49.46
1786696780996714874,Driggs Ave & S 2 St,Brooklyn,40.712628,-73.960575,30,2025,11.84,1700,84.0,67.5
66db9e99-0aca-11e7-82f6-3863bb44ef7c,Stanton St & Mangin St,Brooklyn,40.71782143,-73.97628939,19,2017,10.76,1825,90.5,106.16
66db6da2-0aca-11e7-82f6-3863bb44ef7c,Broadway & Battery Pl,Brooklyn,40.70463334,-74.01361706,52,2016,16.52,1642,81.4,38.77
62089e99-7f73-4f59-816d-57f9793484a1,Lincoln Rd & Ocean Ave,Brooklyn,40.6605,-73.9626,23,2016,13.52,1553,77.0,87.65
19d17911-1e4a-41fa-b62b-719aa0a6182e,6 Ave & Walker St,Brooklyn,40.7197920901383,-74.0052238852195,39,2006,10.67,1756,87.5,51.44
66dcc8b3-0aca-11e7-82f6-3863bb44ef7c,Willoughby Ave & Tompkins Ave,Brooklyn,40.69425403,-73.94626915,19,2005,12.49,1617,80.6,105.53
9b0c2c99-214f-4e15-b476-1626c03a9e4e,Washington St & Laight St,Brooklyn,40.72231,-74.0106,63,2003,12.34,1756,87.7,31.79
17aeb1e3-fd18-4cf9-9473-17dfa5b0a312,Union St & Bedford Ave,Brooklyn,40.6691783,-73.9554162,24,1999,12.92,1740,87.0,83.29
66dd056e-0aca-11e7-82f6-3863bb44ef7c,Graham Ave & Withers St,Brooklyn,40.7169811,-73.94485918,18,1979,10.02,1766,89.2,109.94
66dcc37f-0aca-11e7-82f6-3863bb44ef7c,Greene Ave & Nostrand Ave,Brooklyn,40.6883337,-73.950916,23,1973,10.81,1647,83.5,85.78
66de4078-0aca-11e7-82f6-3863bb44ef7c,Smith St & 3 St,Brooklyn,40.6787242,-73.99599099,25,1965,9.78,1751,89.1,78.6
66dcbefb-0aca-11e7-82f6-3863bb44ef7c,Cambridge Pl & Gates Ave,Brooklyn,40.68488,-73.96304,18,1957,10.41,1755,89.7,108.72
66de5773-0aca-11e7-82f6-3863bb44ef7c,Pacific St & Nevins St,Brooklyn,40.6853761,-73.98302136,18,1948,10.62,1747,89.7,108.22
66db44e5-0aca-11e7-82f6-3863bb44ef7c,Johnson St & Gold St,Brooklyn,40.69474881,-73.98362464,41,1936,12.62,1746,90.2,47.22
a76299eb-73f7-401c-aa8b-edff9ef003bd,Congress St & Clinton St,Brooklyn,40.68825516598005,-73.99545192718506,44,1926,8.98,1700,88.3,43.77
27c71510-d515-4add-b660-6efd6f225cd1,Sterling Pl & 5 Ave,Brooklyn,40.678970070475735,-73.97855266928671,27,1922,11.44,1696,88.2,71.19
66dcc3e5-0aca-11e7-82f6-3863bb44ef7c,Kosciuszko St & Nostrand Ave,Brooklyn,40.69072549,-73.95133465,23,1921,11.0,1603,83.4,83.52
66dded7a-0aca-11e7-82f6-3863bb44ef7c,6 Ave & 12 St,Brooklyn,40.6663181,-73.9854617,29,1911,9.86,1701,89.0,65.9
66db46d7-0aca-11e7-82f6-3863bb44ef7c,Ave D & E 8 St,Brooklyn,40.72368361,-73.97574813,30,1893,9.29,1740,91.9,63.1
c702c094-b08f-449d-a41d-b3724f147491,Pacific St & Nostrand Ave,Brooklyn,40.6776,-73.94963,22,1875,11.31,1613,86.0,85.23
66dcf394-0aca-11e7-82f6-3863bb44ef7c,Bushwick Ave & Powers St,Brooklyn,40.71247661,-73.94100005,32,1868,11.18,1600,85.7,58.38
2b54cb2c-31be-4620-a13c-0fa72b58c90a,Lincoln Pl & Classon Ave,Brooklyn,40.6721683,-73.9609,28,1839,10.82,1622,88.2,65.68
d1138533-504c-4d29-b71c-299e1d31f159,4 Ave & 3 St,Brooklyn,40.673746,-73.985649,39,1839,9.88,1683,91.5,47.15
89d4a926-f1ae-4bf2-bf2d-59cff3881579,Water St & Fletcher St,Brooklyn,40.706410755236135,-74.00559738278389,79,1838,14.61,1541,83.8,23.27
66dccd65-0aca-11e7-82f6-3863bb44ef7c,Broadway & Whipple St,Brooklyn,40.7016657,-73.9437303,27,1834,10.65,1608,87.7,67.93
3e9e50cc-f336-439f-bd0b-dec5499c038d,Albany St & Greenwich St,Brooklyn,40.709267,-74.013247,46,1820,15.12,1427,78.4,39.57
66de4408-0aca-11e7-82f6-3863bb44ef7c,President St & Henry St,Brooklyn,40.6828003,-73.99990419,25,1820,10.04,1577,86.6,72.8
f401cd5f-cb41-41f8-a857-4a4dfe778f94,Wilson Ave & Troutman St,Brooklyn,40.70166,-73.92754,26,1814,11.86,1434,79.1,69.77
66de44ba-0aca-11e7-82f6-3863bb44ef7c,Carroll St & Columbia St,Brooklyn,40.6830456,-74.00348559,39,1794,11.9,1578,88.0,46.0
66de25bd-0aca-11e7-82f6-3863bb44ef7c,3 St & 3 Ave,Brooklyn,40.6750705,-73.98775226,79,1788,10.0,1590,88.9,22.63
66dc0bbd-0aca-11e7-82f6-3863bb44ef7c,Front St & Gold St,Brooklyn,40.70224,-73.982578,37,1772,12.38,1582,89.3,47.89
66db277a-0aca-11e7-82f6-3863bb44ef7c,St James Pl & Pearl St,Brooklyn,40.71117416,-74.00016545,27,1769,11.32,1600,90.4,65.52
66dbefee-0aca-11e7-82f6-3863bb44ef7c,Pitt St & Stanton St,Brooklyn,40.71926081,-73.98178024,15,1767,8.9,1615,91.4,117.8
